Age,Annual_Income,Spending_Score,Tenure,Purchase_Frequency,Avg_Order_Value,Last_Purchase_Days,Support_Calls,Discount_Usage,Loyalty_Score,Churn,CLV,Complaint_Rate,Engagement_Score
52,68713,49,7,9,2201,179,1,0.8514386963311144,77,1,158472,0.125,51.39178082191781
40,49734,70,10,46,4078,238,7,0.9062542367378682,56,1,2063468,0.6363636363636364,48.75890410958904
34,92588,56,0,8,4572,135,6,0.5063716735451453,93,1,36576,6.0,61.5027397260274
43,83646,76,0,35,2006,280,0,0.5941046382754251,41,1,70210,0.0,35.65753424657534
25,23654,51,7,18,3147,19,4,0.7081473345985572,42,1,453168,0.5,45.35890410958904
46,109022,37,3,5,3409,83,9,0.8327586684527142,6,1,68180,2.25,19.95205479452055
43,38743,17,4,14,2352,228,5,0.12151116953766616,69,1,164640,1.0,46.206849315068496
27,68368,58,7,28,4841,265,4,0.8100693082292276,98,1,1084384,0.5,62.87945205479452
43,110025,87,4,30,4405,112,3,0.48127615051161676,75,1,660750,0.6,60.363013698630134
51,94172,90,9,4,744,251,0,0.450623425108169,73,1,29760,0.0,43.946575342465756
68,26441,29,3,39,2601,164,6,0.42389975199699825,40,1,405756,1.5,42.71369863013699
58,139735,33,5,20,2564,358,8,0.5092115852460426,41,1,307680,1.3333333333333333,26.883561643835616
24,44611,60,4,25,1489,168,5,0.9450505533946035,9,1,186125,1.0,22.794520547945204
21,139891,91,6,28,3965,221,2,0.5482037727921516,8,1,777140,0.2857142857142857,20.29041095890411
67,127971,89,9,12,2075,304,9,0.9531775382631392,44,1,249000,0.9,28.942465753424656
62,32149,55,6,2,4628,191,3,0.1802901306156406,58,1,64792,0.42857142857142855,39.134246575342466
28,120102,10,3,43,4887,325,9,0.7241359788326331,67,1,840564,2.25,48.59178082191781
46,79189,47,4,14,982,170,4,0.8122395386087472,13,1,68740,0.8,21.384931506849316
53,127904,23,2,22,739,45,0,0.6791288313348619,19,1,48774,0.0,33.634246575342466
42,41675,85,3,31,2982,14,4,0.6069222802265404,98,1,369768,1.0,77.53287671232877
38,91031,21,3,23,2868,231,0,0.5648127810861823,96,1,263856,0.0,62.24246575342465
53,62668,13,2,48,4914,157,8,0.860930482578696,49,1,707616,2.6666666666666665,50.297260273972604
27,33673,33,9,20,4137,134,6,0.8216465971645001,80,1,827400,0.6,58.657534246575345
54,149582,24,4,38,3156,37,2,0.12228872118059952,82,1,599640,0.4,70.37260273972603
26,96666,11,4,4,3922,53,8,0.8485876570308781,78,1,78440,1.6,57.295890410958904
41,108204,17,10,15,4067,18,1,0.4140686194404425,30,0,671055,0.09090909090909091,38.513698630136986
52,100758,68,6,24,2033,38,6,0.2536968299958108,66,1,341544,0.8571428571428571,58.11780821917809
66,85429,47,3,25,2346,187,8,0.8697685680139259,77,1,234600,2.0,55.75342465753425
52,43669,25,3,1,2370,196,5,0.43202479963374163,91,1,9480,1.25,55.06027397260274
65,54068,94,8,7,3591,243,9,0.8083646901768167,59,1,226233,1.0,38.28493150684932
53,108789,73,5,31,1816,300,4,0.2634036119558445,53,1,337776,0.6666666666666666,39.361643835616434
35,29435,21,3,12,4817,303,6,0.003929321422217802,52,1,231216,1.5,32.99726027397261
66,114088,84,1,42,1116,35,5,0.4954591929029444,81,1,93744,2.5,71.18219178082192
56,72249,83,5,5,2956,215,4,0.10022825664288426,31,1,88680,0.6666666666666666,25.21917808219178
49,57384,83,1,44,2136,219,1,0.7543759555249097,15,1,187968,0.5,28.7
41,148782,12,4,42,4242,316,7,0.27607513606941037,20,1,890820,1.4,25.28493150684932
40,101929,37,5,38,3291,90,6,0.4436456466034787,5,1,750348,1.0,28.968493150684935
49,147959,42,3,12,4855,308,5,0.08703356509155424,7,1,233040,1.25,10.223287671232876
54,96153,17,2,39,1168,252,4,0.28665924844725266,18,1,136656,1.3333333333333333,26.89178082191781
29,124056,48,6,18,3564,8,4,0.781490243258572,56,1,449064,0.5714285714285714,52.96164383561644
66,95388,28,1,2,3403,256,8,0.15158791190231946,75,1,13612,4.0,44.07260273972603
30,51401,41,10,10,1089,363,0,0.6471595611269574,96,1,119790,0.0,51.10958904109589
40,145511,99,5,15,992,208,8,0.9174258528045012,91,1,89280,1.3333333333333333,58.602739726027394
42,91831,47,3,30,3658,131,5,0.6798367597577203,90,1,438960,1.25,66.82191780821918
52,139503,18,5,44,1181,224,3,0.8110216892922268,45,1,311784,0.5,43.42602739726028
58,135760,78,3,17,3731,197,9,0.1089716293039158,28,1,253708,2.25,28.305479452054797
47,121529,99,3,4,3729,142,6,0.25073182600205446,50,1,59664,1.5,38.41917808219178
34,147834,71,3,7,1001,252,8,0.894538852240591,2,1,28028,2.0,9.29178082191781
66,54084,13,8,41,242,96,4,0.7151056136180892,84,1,89298,0.4444444444444444,69.03972602739725
37,140387,82,6,31,3549,26,4,0.6395538263773112,68,1,770133,0.5714285714285714,61.87534246575342
65,130641,13,2,39,1977,111,7,0.6637667361217,77,1,231309,2.3333333333333335,64.11780821917809
42,125111,31,2,34,3401,123,6,0.4142005543046434,24,1,346902,2.0,35.460273972602735
39,75826,2,5,6,549,186,7,0.04455663161765322,48,1,19764,1.1666666666666667,35.608219178082194
30,56451,16,5,38,1767,168,9,0.784441542070729,45,1,402876,1.5,44.6945205479452
36,27227,9,3,45,1329,51,1,0.6787132362153538,93,1,239220,0.25,77.20547945205479
66,51910,73,8,34,3159,5,8,0.4728044641127247,58,1,966654,0.8888888888888888,58.92602739726028
53,56041,38,3,44,3987,77,2,0.8997596153682574,36,1,701712,0.5,46.98082191780822
29,108920,75,8,15,1980,160,5,0.33615966498509886,2,1,267300,0.5555555555555556,16.732876712328768
58,85681,54,3,14,783,208,5,0.2943217442312359,18,1,43848,1.25,21.802739726027397
36,123314,56,1,6,4727,257,1,0.8727963250794428,49,1,56724,0.5,32.21780821917808
29,101571,86,1,37,3577,205,6,0.7969876547589855,8,1,264698,3.0,23.867123287671234
26,85481,97,4,32,3601,255,8,0.5149798106483447,58,1,576160,1.6,44.62739726027397
24,88576,87,3,3,3385,11,9,0.13073473945784997,15,1,40620,2.25,27.797260273972604
45,127958,45,6,3,2394,8,0,0.21507147146505246,17,0,50274,0.0,28.961643835616442
31,149265,34,10,22,1362,32,7,0.6562279904088066,23,1,329604,0.6363636363636364,36.346575342465755
48,147556,9,4,22,498,28,1,0.38504123784041167,66,1,54780,0.2,58.06575342465754
69,84174,88,5,10,3547,206,0,0.8364731916659712,70,1,212820,0.0,46.71232876712329
36,46160,8,9,3,2139,228,7,0.9499550093322041,93,1,64170,0.7,54.90684931506849
64,135170,7,3,12,988,128,1,0.8056369252749183,27,1,47424,0.25,30.086301369863016
33,137867,36,1,29,3089,255,5,0.37754542299555716,37,1,179162,2.5,33.227397260273975
22,37633,18,9,48,1577,212,5,0.7886864292314241,49,1,756960,0.5,47.28356164383561
52,114880,3,8,17,2149,239,4,0.35144167347068345,64,1,328797,0.4444444444444444,44.0041095890411
29,37014,28,9,7,3472,207,7,0.1671000877656339,34,1,243040,0.7,27.757534246575347
42,100532,70,6,13,1077,318,2,0.033393204865857395,18,1,98007,0.2857142857142857,15.475342465753426
69,69104,44,3,2,3942,283,9,0.38571671276102004,64,1,31536,2.25,37.09315068493151
38,61621,21,2,4,1777,245,3,0.9035593036972819,74,1,21324,1.0,44.775342465753425
53,97231,28,9,10,3339,45,6,0.2389865877556765,44,1,333900,0.6,42.534246575342465
40,88388,54,2,39,2692,105,6,0.206513164929784,17,1,314964,2.0,34.44657534246575
33,36014,54,8,24,2955,348,7,0.9698207852410403,59,1,638280,0.7777777777777778,37.63150684931507
56,112578,65,4,17,2103,281,1,0.02500411285059212,13,1,178755,0.2,16.202739726027396
62,53755,21,2,6,1582,234,1,0.7857821503937543,52,1,28476,0.3333333333333333,34.97808219178082
59,60390,99,4,19,4440,189,3,0.32136995574087035,60,1,421800,0.6,45.34383561643836
56,43711,13,1,5,2522,44,9,0.037487956869659333,42,1,25220,4.5,40.08904109589041
31,111658,57,10,32,2756,225,8,0.9178025402095836,91,1,970112,0.7272727272727273,62.77123287671233
48,77993,49,3,10,2061,142,9,0.1396423302095836,64,1,82440,2.25,47.21917808219178
22,94696,54,9,9,2066,136,8,0.5517792837256954,66,1,185940,0.8,48.24794520547945
52,47213,10,1,27,4247,176,3,0.2740542074295478,34,1,229338,1.5,35.45616438356164
40,135788,53,1,13,3375,142,8,0.06519280218469103,95,1,87750,4.0,63.61917808219178
46,124956,44,7,19,1298,80,2,0.04992248566337909,87,1,197296,0.25,64.81643835616438
60,77784,47,0,21,1934,82,4,0.11555669883633879,71,1,40614,4.0,57.30684931506849
28,27421,53,6,24,4863,135,9,0.07136701388938005,64,1,816984,1.2857142857142858,51.8027397260274
35,106936,74,4,38,3616,207,8,0.7605581155199229,33,1,687040,1.6,36.557534246575344
64,119073,46,10,4,4826,344,5,0.48556620228342917,12,1,212344,0.45454545454545453,8.350684931506848
29,37727,13,7,24,880,177,2,0.3428920913489797,76,1,168960,0.25,55.5013698630137
26,132418,37,0,35,2270,243,9,0.41836891013200717,19,1,79450,9.0,26.684931506849317
27,24358,24,10,3,1929,55,8,0.9289467355726233,9,1,63657,0.7272727272727273,22.386301369863013
61,85108,2,6,4,2391,141,5,0.9107518127381472,74,1,66948,0.7142857142857143,50.47397260273973
34,146609,86,4,37,867,56,3,0.7156764801225769,17,1,160395,0.6,36.531506849315065
55,114018,81,3,40,1812,15,3,0.8846823774216878,50,1,289920,0.75,56.178082191780824
24,144457,14,6,48,880,185,7,0.3196480275876248,39,1,295680,1.0,43.76301369863013
63,52117,10,9,35,1172,314,6,0.38110932600828284,41,1,410200,0.6,33.794520547945204
30,108700,35,1,31,3046,88,0,0.613712181854228,10,1,188852,0.0,29.47808219178082
57,51910,25,0,44,2332,97,5,0.6236259472972642,12,1,102608,5.0,33.88493150684931
59,146888,3,0,25,2663,144,7,0.48169983801234095,79,1,66575,7.0,59.10958904109589
26,118032,17,10,40,2729,8,2,0.40065784843795327,95,0,1200760,0.18181818181818182,79.06164383561644
67,75754,12,0,13,2703,215,8,0.9861803116086951,15,1,35139,8.0,19.61917808219178
44,82438,54,4,4,4592,173,9,0.8211236261177244,28,1,91840,1.8,25.720547945205478
19,129847,24,9,46,3383,223,1,0.4349801978880452,4,1,1556180,0.1,23.580821917808215
22,49371,29,6,14,4233,40,5,0.7272924772395685,36,1,414834,0.7142857142857143,40.00821917808219
46,71501,43,1,13,3367,182,0,0.2695616932524595,65,1,87542,0.0,46.42739726027397
54,80946,25,9,27,3197,270,1,0.10016932623732988,98,1,863190,0.1,62.3054794520548
55,58467,60,7,6,3427,187,4,0.35243102555274064,47,1,164496,0.5,35.05342465753425
36,37625,90,3,17,2352,245,0,0.4029728001233942,81,1,159936,0.0,52.17534246575343
25,53893,65,2,36,1928,309,7,0.0165371245606708,39,1,208224,2.3333333333333335,33.36849315068493
65,96329,84,9,40,2224,231,0,0.814792001635896,38,1,889600,0.0,38.34246575342466
62,51007,28,10,49,529,155,8,0.3591934023891815,44,1,285131,0.7272727272727273,48.206849315068496
18,111302,16,7,35,2686,175,9,0.580418165780147,51,1,752080,1.125,46.41095890410959
39,59532,47,1,17,1355,336,2,0.07396318727095597,97,1,46070,1.0,55.18904109589041
69,74253,81,10,41,2090,115,1,0.17499682875058398,85,1,942590,0.09090909090909091,68.49863013698629
34,32323,92,10,2,4677,311,0,0.88969372532756,26,1,102894,0.0,16.55890410958904
24,131335,58,2,13,2385,300,8,0.6086875278828008,36,1,93015,2.6666666666666665,25.461643835616435
42,132356,76,2,2,2517,18,3,0.9502840501704856,69,1,15102,1.0,54.11369863013699
62,130944,27,9,28,3821,272,0,0.9987500343913169,97,1,1069880,0.0,61.99589041095891
21,93379,53,10,43,4691,12,0,0.3718601153330944,1,1,2218843,0.0,32.74246575342466
53,34210,42,0,26,2711,301,6,0.2988030640832746,53,1,70486,6.0,37.80684931506849
23,36456,59,5,22,649,192,1,0.8583560551590967,6,1,85668,0.16666666666666666,19.07945205479452
48,51367,47,1,47,1554,232,6,0.9986114270374542,37,1,146076,3.0,39.88767123287671
36,74624,94,0,43,1493,93,6,0.6296412342324573,2,1,64199,6.0,28.804109589041097
61,30106,34,1,3,2665,218,9,0.7951407225115223,69,1,15990,4.5,43.45479452054794
56,123493,37,5,35,3302,278,8,0.7817458588152745,90,1,693420,1.3333333333333333,60.26712328767123
44,88008,6,3,12,2049,353,6,0.35533970821954697,41,1,98352,1.5,24.757534246575343
27,145926,7,5,24,3375,303,0,0.5742703802570872,51,1,486000,0.0,36.09726027397261
43,135395,96,8,5,4481,29,7,0.8330569412642136,47,1,201645,0.7777777777777778,43.41095890410959
36,136492,96,9,20,3399,301,7,0.6881138762610555,13,1,679800,0.7,16.006849315068493
56,92240,25,9,39,1433,77,3,0.02116381398203826,76,1,558870,0.3,65.48082191780823
20,84315,33,7,39,1637,9,7,0.3367056688975335,69,1,510744,0.875,65.7068493150685
62,89249,55,0,13,3552,24,3,0.14447569659460535,66,1,46176,3.0,55.584931506849315
30,90587,58,7,41,4230,15,7,0.2329722120780391,59,1,1387440,0.875,60.97808219178082
67,30756,7,8,45,452,164,4,0.9054894774913257,68,1,183060,0.4444444444444444,58.513698630136986
45,88011,57,5,12,218,13,3,0.03689328891076815,59,1,15696,0.5,52.38767123287671
37,56378,12,9,13,2959,347,5,0.21980071196192374,91,1,384670,0.5,50.38630136986301
45,24255,16,4,10,422,172,1,0.30956935223823145,10,1,21100,0.2,18.575342465753423
25,34484,80,5,33,202,357,1,0.6168840719663948,13,1,39996,0.16666666666666666,16.83835616438356
58,145703,43,5,40,1459,327,1,0.5341016900858655,2,1,350160,0.16666666666666666,15.082191780821919
56,76549,77,8,16,4523,200,8,0.2182694828533861,90,1,651312,0.8888888888888888,58.841095890410955
18,54503,7,3,45,4794,76,9,0.16424106722315446,15,1,862920,2.25,36.83561643835616
20,144465,51,1,35,2768,164,2,0.2367980345961188,46,1,193760,1.0,44.513698630136986
30,93794,73,10,3,2085,61,9,0.5025296267016556,57,1,68805,0.8181818181818182,46.057534246575344
45,145941,32,10,5,1499,245,3,0.27117778571120343,10,1,82445,0.2727272727272727,13.075342465753426
66,126283,75,8,26,2538,155,9,0.9476025016077222,22,1,593892,1.0,30.306849315068494
42,120732,8,1,11,1276,257,7,0.46386522142884756,89,1,28072,3.5,53.71780821917808
50,65113,97,9,7,3958,244,3,0.058796016544637064,79,1,277060,0.3,48.230136986301375
55,125730,87,8,10,3381,162,9,0.7292664058366334,77,1,304290,1.0,52.62328767123287
23,94069,89,1,42,1147,68,9,0.3288452882089896,8,1,96348,4.5,32.87397260273973
61,118117,72,7,34,3938,344,6,0.6534889320582475,21,1,1071136,0.75,21.850684931506848
62,25249,45,8,3,2931,277,4,0.279594370523232,85,1,79137,0.4444444444444444,48.221917808219175
49,145654,86,9,8,4207,161,8,0.5707437417333199,22,1,336560,0.8,24.578082191780823
62,139979,59,8,31,1069,259,3,0.7721525048074647,97,1,298251,0.3333333333333333,63.60821917808219
64,39201,4,9,11,293,307,2,0.928008741774554,45,1,32230,0.2,28.978082191780825
38,145541,67,8,45,3187,335,1,0.26112714443307705,91,1,1290735,0.1111111111111111,60.64383561643835
33,78576,29,1,7,4855,95,0,0.33485695099898116,40,1,67970,0.0,36.894520547945206
38,138562,29,3,45,1975,246,5,0.4642664202859397,22,1,355500,1.25,31.02054794520548
28,145281,98,6,2,2460,221,9,0.9271748377359889,30,1,34440,1.2857142857142858,23.49041095890411
54,29686,98,1,6,635,123,1,0.9013868568106571,62,1,7620,0.5,46.06027397260274
53,132413,28,0,41,4500,187,7,0.08987828010063803,73,1,184500,7.0,58.553424657534244
52,73363,77,2,32,3344,262,5,0.13192982575381085,45,1,321024,1.6666666666666667,37.74383561643836
36,117543,79,3,20,3787,273,4,0.49550917733063826,35,1,302960,1.0,28.541095890410958
37,20661,87,7,34,276,60,1,0.10661927280542349,82,1,75072,0.125,67.91232876712328
35,64843,44,5,16,1015,125,6,0.34558087334869747,42,1,97440,1.0,38.950684931506856
64,115673,90,10,25,967,337,1,0.14838537821747766,5,1,265925,0.09090909090909091,11.534246575342465
58,80963,4,1,12,3885,341,4,0.6360403551318858,27,1,93240,2.0,18.415068493150685
66,133092,90,8,7,305,51,1,0.9494954317391617,70,1,19215,0.1111111111111111,54.3054794520548
31,62828,9,1,39,4116,178,9,0.9967337702943815,62,1,321048,4.5,52.946575342465756
32,68604,5,4,17,3073,139,1,0.3752411324969148,32,1,261205,0.2,33.48356164383562
48,30526,56,3,45,3546,327,6,0.5990126371146123,8,1,638280,1.5,19.58219178082192
18,88910,96,6,11,3348,170,8,0.8562676535240813,85,1,257796,1.1428571428571428,56.484931506849314
20,45592,84,7,6,3348,39,4,0.11746207279638399,18,1,160704,0.5,28.663013698630138
33,48982,50,4,23,1665,69,6,0.689564411051965,78,1,191475,1.2,62.11917808219178
40,20207,75,9,27,2787,236,3,0.40884366172506825,15,1,752490,0.3,22.66849315068493
28,120969,15,4,46,444,48,1,0.20614616028016408,26,1,102120,0.2,44.16986301369863
29,137181,32,1,6,2825,57,2,0.402753618747442,53,1,33900,1.0,45.176712328767124
27,108733,28,7,38,4049,277,1,0.07596028696491686,44,1,1230896,0.125,38.221917808219175
49,118936,22,1,2,1605,338,4,0.6954071485893057,32,1,6420,2.0,18.079452054794523
33,144982,17,9,22,1181,99,5,0.2527426687484531,28,1,259820,0.5,35.17534246575343
25,145839,59,5,20,4008,15,6,0.311405645044878,39,1,480960,1.0,44.678082191780824
55,88619,90,7,25,341,325,2,0.12108129824146274,32,1,68200,0.25,25.69178082191781
29,49328,71,5,15,1092,179,3,0.8646591138898917,77,1,98280,0.5,53.19178082191781
41,66479,57,3,49,2599,332,7,0.4934442792827386,79,1,509404,1.75,56.00821917808219
45,128427,26,3,29,4840,62,3,0.5721468777864003,18,1,561440,0.75,34.3027397260274
25,40103,25,5,8,3160,119,6,0.5694326830948546,70,1,151680,1.0,50.87945205479452
45,59891,10,3,37,2399,37,5,0.41049311454134174,11,1,355052,1.25,34.57260273972603
53,30754,45,7,49,1669,134,6,0.19252991543813947,32,1,654248,0.75,43.35753424657534
43,119983,83,8,33,2900,26,0,0.7451327484983999,20,0,861300,0.0,38.47534246575343
25,101437,11,0,22,3205,8,2,0.12705626535767434,97,1,70510,2.0,74.66164383561645
67,118540,77,3,47,3574,4,5,0.1038737902788105,40,1,671912,1.25,53.88082191780822
45,92982,53,3,5,4919,21,2,0.7101450375965034,8,1,98380,0.5,24.34931506849315
45,122747,72,1,39,855,149,6,0.20883702045198382,35,1,66690,3.0,41.035616438356165
54,75922,68,5,18,2968,25,8,0.30677275135283233,69,1,320544,1.3333333333333333,58.53013698630137
58,68231,95,2,38,242,143,2,0.47522746700174023,99,1,27588,0.6666666666666666,73.06438356164384
53,49301,28,6,37,2511,245,0,0.4493513167295462,78,1,650349,0.0,56.67534246575343
44,111652,75,10,30,1860,43,9,0.7085791250649992,21,1,613800,0.8181818181818182,37.14383561643835
34,140787,65,10,31,4891,293,5,0.623431793443361,24,1,1667831,0.45454545454545453,25.24520547945205
26,146823,49,4,10,2424,185,0,0.6443961622818657,17,1,121200,0.0,21.363013698630137
50,82711,47,3,15,2310,42,0,0.7140543306554573,18,1,138600,0.0,31.198630136986303
37,61323,52,4,42,1157,92,7,0.29261272742346534,98,1,242970,1.4,76.55890410958904
30,38752,88,7,48,760,317,8,0.32233331180047364,12,1,291840,1.0,23.03013698630137
45,117912,54,2,44,1530,324,1,0.4379977478955541,16,1,201960,0.3333333333333333,23.446575342465753
65,102205,60,6,18,1512,53,8,0.3074621730335261,4,1,190512,1.1428571428571428,24.495890410958904
46,118452,57,5,23,2021,84,4,0.9849378689708634,89,1,278898,0.6666666666666666,66.7972602739726
30,33395,47,0,33,3202,34,7,0.8140519264214297,34,1,105666,7.0,45.036986301369865
63,105957,31,6,16,3603,76,6,0.16465468825602958,92,1,403536,0.8571428571428571,66.63561643835617
52,141237,46,6,38,2851,353,6,0.005594155881869511,46,1,758366,0.8571428571428571,35.05753424657534
23,76273,26,0,35,2014,197,3,0.04278326824726786,75,1,70490,3.0,57.205479452054796
35,147431,5,8,34,1941,286,1,0.24406345104292526,77,1,593946,0.1111111111111111,53.02876712328767
68,111878,84,5,28,4901,88,4,0.11429128583685655,31,1,823368,0.6666666666666666,39.07808219178082
22,24895,52,1,2,4008,235,2,0.5333381148925721,25,1,16032,1.0,20.223287671232875
64,139968,75,4,30,3077,232,8,0.8579952227273586,74,1,461550,1.6,53.28767123287671
42,135700,54,10,13,3470,7,5,0.7367502209132274,24,1,496210,0.45454545454545453,35.516438356164386
19,96559,33,3,41,4283,292,0,0.2156090630821904,65,1,702412,0.0,48.8
27,30699,50,6,16,945,38,2,0.39929925602578586,25,1,105840,0.2857142857142857,35.21780821917808
47,85061,38,7,5,757,52,3,0.5078942095312776,28,1,30280,0.375,32.65068493150685
67,29715,27,10,28,3501,143,8,0.8102058495033355,36,1,1078308,0.7272727272727273,38.56438356164384
62,39169,98,10,39,1141,221,5,0.8391216031061648,82,1,489489,0.45454545454545453,60.590410958904116
22,145436,15,0,45,4223,240,3,0.909718311907776,6,1,190035,3.0,23.349315068493148
50,138413,96,4,20,2496,143,0,0.5092452505028752,66,1,249600,0.0,51.16438356164384
18,36163,61,2,24,1139,349,7,0.694274746435863,67,1,82008,2.3333333333333335,41.57671232876713
35,139264,21,0,27,1810,363,1,0.11180037123393716,72,1,48870,1.0,44.20958904109589
49,25782,46,2,30,1925,49,7,0.5652889599539821,95,1,173250,2.3333333333333335,73.81506849315069
64,108177,69,5,45,1184,277,5,0.24869180947113512,48,1,319680,0.8333333333333334,42.321917808219176
66,149772,6,6,27,1787,271,7,0.4317168850266111,83,1,337743,1.0,54.750684931506854
28,144481,38,7,26,4221,14,5,0.6340505083067194,70,1,877968,0.625,62.032876712328765
38,104328,62,10,7,1536,298,4,0.2569859378537811,78,1,118272,0.36363636363636365,44.77123287671233
43,135028,86,3,42,3337,15,4,0.05218505779676108,67,1,560616,1.0,65.27808219178083
42,55585,62,2,47,861,234,9,0.010233856408757513,48,1,121401,3.0,45.278082191780825
39,50682,82,4,38,232,63,9,0.022159535544521547,65,1,44080,1.8,60.447945205479456
44,67864,78,8,5,3614,196,7,0.008349737513769662,44,1,162630,0.7777777777777778,32.76027397260274
66,149992,74,5,23,1356,27,6,0.11035505655787547,94,1,187128,1.0,72.42054794520547
30,104416,46,8,28,3326,93,7,0.23948871457012988,63,1,838152,0.7777777777777778,54.8041095890411
50,75114,13,5,34,260,105,7,0.22122151418229918,46,1,53040,1.1666666666666667,47.446575342465756
51,147810,95,1,15,4128,309,6,0.9867965941798967,19,1,123840,3.0,17.068493150684933
58,58067,94,4,32,1743,52,1,0.3060061052089432,64,1,278880,0.2,58.750684931506854
52,62685,3,10,26,471,319,8,0.1274207833593991,83,1,134706,0.7272727272727273,51.820547945205476
18,142262,94,8,48,4276,181,6,0.545562544167758,73,1,1847232,0.6666666666666666,60.982191780821914
38,38073,6,7,31,3588,57,5,0.8579574553975083,71,1,889824,0.625,61.676712328767124
65,56035,93,6,19,2952,120,8,0.6780603767876752,50,1,392616,1.1428571428571428,44.12465753424657
23,84977,8,0,9,2909,308,0,0.2960820891354503,63,1,26181,0.0,37.323287671232876
45,122710,44,3,29,1354,363,1,0.561616159791455,41,1,157064,0.25,29.30958904109589
34,110373,33,6,39,4605,43,0,0.7148559742004091,7,1,1257165,0.0,32.843835616438355
22,103362,81,10,4,4053,135,9,0.7281044923677423,9,1,178332,0.8181818181818182,18.302739726027397
48,110517,75,6,3,1945,260,2,0.6665384552976888,4,1,40845,0.2857142857142857,8.653424657534245
22,85450,77,5,29,3632,197,4,0.870810424775618,89,1,631968,0.6666666666666666,62.4054794520548
55,30382,50,7,11,537,133,0,0.8701054583441044,49,1,47256,0.0,40.51232876712329
20,24437,11,10,33,209,255,3,0.5789365594070033,76,1,75867,0.2727272727272727,53.92739726027397
40,90971,95,5,38,4344,220,7,0.4298563691112123,6,1,990432,1.1666666666666667,22.345205479452055
54,84612,28,9,11,930,336,5,0.6415702955650998,82,1,102300,0.5,45.889041095890406
54,110355,70,2,27,1848,41,0,0.8182120013704631,21,1,149688,0.0,36.35342465753425
27,81929,41,3,33,4428,255,0,0.005652104841184724,15,1,584496,0.0,23.42739726027397
27,122411,16,2,21,3854,2,2,0.9919970090148511,67,1,242802,0.6666666666666666,59.69041095890411
36,117518,68,0,39,2330,195,9,0.18289377232919923,66,1,90870,9.0,54.015068493150686
34,118864,99,9,31,4671,242,7,0.4702489856599762,56,1,1448010,0.7,44.03972602739726
38,32329,48,4,38,2596,149,7,0.8720297348428667,68,1,493240,1.4,57.23561643835616
31,145605,56,0,46,4566,198,2,0.22504039904419937,32,1,210036,2.0,38.95068493150685
26,45169,64,0,2,1706,299,6,0.4767952239003832,66,1,3412,6.0,37.21643835616438
63,107468,59,1,27,2358,245,2,0.13258218018117918,29,1,127332,1.0,29.175342465753427
18,54594,90,3,36,3116,338,3,0.3950763253881926,66,1,448704,0.75,45.27945205479452
68,96957,62,5,11,4371,108,8,0.17713545479300252,34,1,288486,1.3333333333333333,34.38219178082192
62,80631,76,7,47,3429,212,3,0.363627748771157,27,1,1289304,0.375,35.983561643835614
30,65033,11,2,18,3803,156,2,0.373464216792722,60,1,205362,0.6666666666666666,46.85205479452055
21,83133,89,0,1,1866,26,4,0.9931707895983327,39,1,1866,4.0,38.37534246575343
18,93165,18,2,35,4624,82,6,0.9948130293037722,44,1,485520,2.0,48.00684931506849
66,93861,19,2,35,4336,83,4,0.11478627866061242,82,1,455280,1.3333333333333333,66.95205479452055
57,72290,87,4,31,3169,131,3,0.7259687793283472,36,1,491195,0.6,40.12191780821917
49,114031,55,10,28,2889,329,7,0.051745479669101146,19,1,889812,0.6363636363636364,19.872602739726027
51,51750,82,3,39,2526,100,3,0.030192015337188627,91,1,394056,0.75,71.72054794520548
45,115155,26,3,1,3010,256,1,0.10533389424496431,45,1,12040,0.25,28.77260273972603
48,60461,6,8,25,2716,49,9,0.965485657007934,84,1,611100,1.0,66.81506849315069
25,93800,4,6,43,3671,63,5,0.9408635478946974,21,1,1104971,0.7142857142857143,39.947945205479456
56,98222,29,3,38,212,311,1,0.19392782028068045,23,1,32224,0.25,25.858904109589037
43,132020,59,2,20,3170,290,2,0.16167233555371152,94,1,190200,0.6666666666666666,57.10958904109589
51,44226,98,5,3,3821,105,0,0.24053508651594702,89,1,68778,0.0,59.64657534246575
20,26721,17,2,2,3883,105,4,0.5155469940751422,95,1,23298,1.3333333333333333,62.346575342465755
67,76154,43,5,18,3673,325,8,0.5697046320354099,27,1,396684,1.3333333333333333,21.09178082191781
29,40609,80,10,44,3322,15,1,0.22159343043944735,98,0,1607848,0.09090909090909091,81.37808219178083
18,72130,66,10,10,3664,175,6,0.7566227880899452,72,1,403040,0.5454545454545454,49.41095890410959
61,92909,34,8,5,852,259,4,0.30955316940265076,19,1,38340,0.4444444444444444,16.80821917808219
22,124211,8,5,9,820,211,1,0.9221313255294104,41,1,44280,0.16666666666666666,31.63835616438356
47,75249,13,3,2,3990,259,7,0.6567227064567306,26,1,31920,1.75,19.40821917808219
47,68895,8,4,34,1845,102,5,0.4363511943036117,28,1,313650,1.0,38.61095890410959
34,114473,94,5,38,2443,260,3,0.7899120017028454,64,1,557004,0.5,49.153424657534245
65,25656,96,10,31,4712,344,3,0.8179146260466648,68,1,1606792,0.2727272727272727,44.45068493150684
64,144865,94,2,10,4959,159,1,0.29048160560894365,95,1,148770,0.3333333333333333,61.78767123287671
40,94520,65,7,12,3691,45,2,0.33971454383608435,80,1,354336,0.25,61.134246575342466
